Database,ExchangeGuid,ExchangeUserAccountControl,LinkedMasterAccount,SamAccountName,ServerLegacyDN,ServerName,Office,UserPrincipalName,Alias,OrganizationalUnit,PrimarySmtpAddress,Name,DistinguishedName,Guid
Dag2DB2,d4f8b1b7-78e7-46ad-aaf0-ced3a423fa66,AccountDisabled,EMEA\Carlos.Fernandez,Carlos.Fernandez,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX1,a360labsmbx1,GB-LND,Carlos.Fernandez@a360labs.com,CarlosFernandez,a360labs.net/a360labsUsers/cloud,CarlosFernandez@a360labs.com,Carlos Fernandez,"CN=Carlos Fernandez,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",35960774-62e4-435f-b665-394787fcee31
Dag2DB26,984331a1-45c6-40f7-8c76-ba1f1f265da0,AccountDisabled,NAEAST\Harry.Norris,Harry.Norris,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX1,a360labsmbx1,HU-BU ,Harry.Norris@a360labs.com,HarryNorris,a360labs.net/a360labsUsers/cloud,HarryNorris@a360labs.com,Harry Norris,"CN=Harry Norris,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",1c16cd76-4409-463e-87dc-d31b88a07aa8
Dag2DB31,d691008f-fc9a-4d00-ac22-d26305181ca4,AccountDisabled,EMEA\Lina.Owens,Lina.Owens,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX1,a360labsmbx1,US-WY ,Lina.Owens@a360labs.com,LinaOwens,a360labs.net/a360labsUsers/cloud,LinaOwens@a360labs.com,Lina Owens,"CN=Lina Owens,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",beda9b3a-be93-43f4-80e4-fdad3644bce8
Dag2DB31,f46836a1-a919-4903-80a1-693b2856ee7a,AccountDisabled,EMEA\Augusta.Hicks,Augusta.Hicks,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX1,a360labsmbx1,US-CA ,Augusta.Hicks@a360labs.com,AugustaHicks,a360labs.net/a360labsUsers/cloud,AugustaHicks@a360labs.com,Augusta Hicks,"CN=Augusta Hicks,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",0ffdb6dc-9b96-45aa-a2f4-a1e23c75c2ed
Dag2DB10,ea2c4be8-8e14-485a-8bdb-01cf9dcfc370,AccountDisabled,EMEA\Eric.Thornton,Eric.Thornton,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX1,a360labsmbx1,SG-01 ,Eric.Thornton@a360labs.com,EricThornton,a360labs.net/a360labsUsers/cloud,EricThornton@a360labs.com,Eric Thornton,"CN=Eric Thornton,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",78648bc8-d370-4d6d-8af4-156b400da4fc
Dag2DB48,36c30f60-9dac-4ea6-8abd-d4d4e11c346f,AccountDisabled,NAEAST\Abbie.Hale,Abbie.Hale,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX1,a360labsmbx1,IN-DL ,Abbie.Hale@a360labs.com,AbbieHale,a360labs.net/a360labsUsers/cloud,AbbieHale@a360labs.com,Abbie Hale,"CN=Abbie Hale,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",9dc84b37-dd3e-4a44-8c03-ab5ea87f4517
Dag2DB29,70af4cff-f113-41f3-902b-469a47d64231,AccountDisabled,EMEA\Leonard.Walton,Leonard.Walton,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX1,a360labsmbx1,US-GU ,Leonard.Walton@a360labs.com,LeonardWalton,a360labs.net/a360labsUsers/cloud,LeonardWalton@a360labs.com,Leonard Walton,"CN=Leonard Walton,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",2a33eba2-4537-45f2-9a40-b997f65b4469
Dag2DB81,5408ea42-98e0-4011-be1a-27d47e77f00a,AccountDisabled,EMEA\Kyle.Marsh,Kyle.Marsh,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX2,a360labsmbx2,IN-DL ,Kyle.Marsh@a360labs.com,KyleMarsh,a360labs.net/a360labsUsers/cloud,KyleMarsh@a360labs.com,Kyle Marsh,"CN=Kyle Marsh,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",edc17efc-c9a7-48e7-9045-9309325e9c51
Dag2DB95,33084a54-fa8d-449c-b2ad-a840d05e5e16,AccountDisabled,EMEA\Alexander.Walters,Alexander.Walters,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX2,a360labsmbx2,US-WY ,Alexander.Walters@a360labs.com,AlexanderWalters,a360labs.net/a360labsUsers/cloud,AlexanderWalters@a360labs.com,Alexander Walters,"CN=Alexander Walters,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",9f128b1d-1267-4bd3-beff-cc0687c1e40e
Dag2DB41,728b1d5e-a142-4363-a357-3818e5de512c,AccountDisabled,NAEAST\Lee.Chapman,Lee.Chapman,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX1,a360labsmbx1,US-WA ,Lee.Chapman@a360labs.com,LeeChapman,a360labs.net/a360labsUsers/cloud,LeeChapman@a360labs.com,Lee Chapman,"CN=Lee Chapman,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",0e421768-b5e0-4e15-bc33-614aaa264120
Dag2DB41,c05638e0-73f6-4522-853e-0adcdbabdfcd,AccountDisabled,EMEA\Lily.Colon,Lily.Colon,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX1,a360labsmbx1,US-NY ,Lily.Colon@a360labs.com,LilyColon,a360labs.net/a360labsUsers/cloud,LilyColon@a360labs.com,Lily Colon,"CN=Lily Colon,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",5d23f5e5-90f6-44b6-b681-25ff81db332a
Dag2DB78,d4eef2bf-9de5-4d43-8291-3a48be1d78e5,AccountDisabled,NAEAST\Travis.Gray,Travis.Gray,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX2,a360labsmbx2,IE-D  ,Travis.Gray@a360labs.com,TravisGray,a360labs.net/a360labsUsers/cloud,TravisGray@a360labs.com,Travis Gray,"CN=Travis Gray,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",1f8c78fb-e845-4e33-b98d-5cc77b5d0bbb
Dag2DB6,1828d842-29d7-413f-945c-cce60cd3bd7d,AccountDisabled,EMEA\Stanley.Mullins,Stanley.Mullins,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX1,a360labsmbx1,GB-LND,Stanley.Mullins@a360labs.com,StanleyMullins,a360labs.net/a360labsUsers/cloud,StanleyMullins@a360labs.com,Stanley Mullins,"CN=Stanley Mullins,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",452c7566-cf9f-405b-877e-c1b931ac7da6
Dag2DB78,f8435fbe-6da2-418e-81f4-4b3a11b020a1,AccountDisabled,NAEAST\Kate.Howell,Kate.Howell,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX2,a360labsmbx2,US-NY ,Kate.Howell@a360labs.com,KateHowell,a360labs.net/a360labsUsers/cloud,KateHowell@a360labs.com,Kate Howell,"CN=Kate Howell,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",6a195b06-f0d7-431f-8624-673016b71d6e
Dag2DB33,631882b9-8f26-4d65-a91a-249873578d30,AccountDisabled,EMEA\Duane.Cole,Duane.Cole,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX1,a360labsmbx1,IE-D  ,Duane.Cole@a360labs.com,DuaneCole,a360labs.net/a360labsUsers/cloud,DuaneCole@a360labs.com,Duane Cole,"CN=Duane Cole,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",79d8fbb1-f1f7-44bb-aa5c-4c01bd4edab3
Dag2DB49,957ab2fc-62f4-4090-8774-86569224b7f2,AccountDisabled,EMEA\Mamie.McLaughlin,Mamie.McLaughlin,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX1,a360labsmbx1,SG-01 ,Mamie.McLaughlin@a360labs.com,MamieMcLaughlin,a360labs.net/a360labsUsers/cloud,MamieMcLaughlin@a360labs.com,Mamie McLaughlin,"CN=Mamie McLaughlin,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",e6385c5a-f5d1-4b81-b4eb-0311cfaa7cd9
Dag2DB76,9d9bca5f-0f61-4681-9916-33b872896197,AccountDisabled,EMEA\Emily.Roy,Emily.Roy,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX2,a360labsmbx2,CZ-10 ,Emily.Roy@a360labs.com,EmilyRoy,a360labs.net/a360labsUsers/cloud,EmilyRoy@a360labs.com,Emily Roy,"CN=Emily Roy,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",6bc0f7fd-d3f7-4112-8a6f-ca2f533bfc29
Dag2DB52,9fad09de-7023-43bd-86c4-785fa4cde93e,AccountDisabled,NAEAST\Luella.Bryan,Luella.Bryan,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX2,a360labsmbx2,US-CA ,Luella.Bryan@a360labs.com,LuellaBryan,a360labs.net/a360labsUsers/cloud,LuellaBryan@a360labs.com,Luella Bryan,"CN=Luella Bryan,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",810d3656-0cb0-469d-b42d-a2a596aedc0b
Dag2DB27,9dae2f00-217d-4bcc-a5aa-9777c170dd95,AccountDisabled,NAEAST\Herbert.Nguyen,Herbert.Nguyen,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX1,a360labsmbx1,US-CA ,Herbert.Nguyen@a360labs.com,HerbertNguyen,a360labs.net/a360labsUsers/cloud,HerbertNguyen@a360labs.com,Herbert Nguyen,"CN=Herbert Nguyen,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",4aec2586-7ab9-426b-91e8-b324967da4f9
Dag2DB51,2986e9d2-91aa-4712-b2e1-8c35052b3c09,AccountDisabled,NAEAST\Alexander.Fields,Alexander.Fields,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX2,a360labsmbx2,US-CO ,Alexander.Fields@a360labs.com,AlexanderFields,a360labs.net/a360labsUsers/cloud,AlexanderFields@a360labs.com,Alexander Fields,"CN=Alexander Fields,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",8668a290-50bf-47ff-9acb-74709e48a738
Dag2DB46,24ba603b-5005-46a9-a090-a5efc1e35a9a,AccountDisabled,NAEAST\Ellen.Sutton,Ellen.Sutton,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX1,a360labsmbx1,US-WY ,Ellen.Sutton@a360labs.com,EllenSutton,a360labs.net/a360labsUsers/cloud,EllenSutton@a360labs.com,Ellen Sutton,"CN=Ellen Sutton,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",1d963579-da07-40a6-9404-4f21e7bfdb20
Dag2DB17,11503906-d072-46ae-9d99-9ca0948d03e6,AccountDisabled,NAEAST\Patrick.Cook,Patrick.Cook,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX1,a360labsmbx1,SG-01 ,Patrick.Cook@a360labs.com,PatrickCook,a360labs.net/a360labsUsers/cloud,PatrickCook@a360labs.com,Patrick Cook,"CN=Patrick Cook,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",1c4f828c-bc8a-412e-bb8c-a66ddc27861f
Dag2DB63,dd267e29-2b7c-4479-8a25-ed4cf52a4e2f,AccountDisabled,NAEAST\Lloyd.Owens,Lloyd.Owens,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX2,a360labsmbx2,US-CA ,Lloyd.Owens@a360labs.com,LloydOwens,a360labs.net/a360labsUsers/cloud,LloydOwens@a360labs.com,Lloyd Owens,"CN=Lloyd Owens,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",1d3995cc-8269-4b4c-9abc-9ce65c761b11
Dag2DB18,360a7061-6c78-4c15-9e25-78b1eefcd13c,AccountDisabled,NAEAST\Elsie.Poole,Elsie.Poole,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX1,a360labsmbx1,US-WY ,Elsie.Poole@a360labs.com,ElsiePoole,a360labs.net/a360labsUsers/cloud,ElsiePoole@a360labs.com,Elsie Poole,"CN=Elsie Poole,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",3f9efc86-3c92-4aba-bbee-146f386b9c44
Dag2DB46,2fbda84f-62b1-4fb4-9339-02422b7d0386,AccountDisabled,NAEAST\Ruth.Joseph,Ruth.Joseph,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX1,a360labsmbx1,US-CA ,Ruth.Joseph@a360labs.com,RuthJoseph,a360labs.net/a360labsUsers/cloud,RuthJoseph@a360labs.com,Ruth Joseph,"CN=Ruth Joseph,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",e562cb96-d5ea-4d1b-b50d-03107094792b
Dag2DB46,41609e34-53ea-49bb-88e6-2d5e2819ce9a,AccountDisabled,EMEA\Virginia.Murphy,Virginia.Murphy,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX1,a360labsmbx1,HU-BU ,Virginia.Murphy@a360labs.com,VirginiaMurphy,a360labs.net/a360labsUsers/cloud,VirginiaMurphy@a360labs.com,Virginia Murphy,"CN=Virginia Murphy,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",c01054a3-1ded-459c-8e8a-13f380edeba3
Dag2DB98,dadc500a-d525-442c-aefc-c44231630af0,AccountDisabled,NAEAST\Nina.Fuller,Nina.Fuller,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX2,a360labsmbx2,CZ-10 ,Nina.Fuller@a360labs.com,NinaFuller,a360labs.net/a360labsUsers/cloud,NinaFuller@a360labs.com,Nina Fuller,"CN=Nina Fuller,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",f00dd637-ca18-41a6-9ef8-7c1a4310e1d5
Dag2DB55,e68e8b44-fda4-400f-bfcc-9cbf2680adeb,AccountDisabled,NAEAST\Francis.McDonald,Francis.McDonald,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX2,a360labsmbx2,IE-D  ,Francis.McDonald@a360labs.com,FrancisMcDonald,a360labs.net/a360labsUsers/cloud,FrancisMcDonald@a360labs.com,Francis McDonald,"CN=Francis McDonald,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",2279def4-c9e9-4de0-b471-b25c6247a216
Dag2DB89,e160bf83-2f6a-44ea-a17c-a1d823af28ab,AccountDisabled,NAEAST\Chris.Rhodes,Chris.Rhodes,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX2,a360labsmbx2,US-CO ,Chris.Rhodes@a360labs.com,ChrisRhodes,a360labs.net/a360labsUsers/cloud,ChrisRhodes@a360labs.com,Chris Rhodes,"CN=Chris Rhodes,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",0dd0ba39-d279-49be-82a0-ffa06d97e353
Dag2DB8,8a8450f9-5290-4357-a753-84ce100067cb,AccountDisabled,NAEAST\Alfred.Santos,Alfred.Santos,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX1,a360labsmbx1,CZ-10 ,Alfred.Santos@a360labs.com,AlfredSantos,a360labs.net/a360labsUsers/cloud,AlfredSantos@a360labs.com,Alfred Santos,"CN=Alfred Santos,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",8045391d-bbeb-4e82-a569-535b4c8580d4
Dag2DB70,75adf281-47e4-43c0-a42d-4281cc54f0d0,AccountDisabled,NAEAST\Lily.Chandler,Lily.Chandler,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX2,a360labsmbx2,US-WA ,Lily.Chandler@a360labs.com,LilyChandler,a360labs.net/a360labsUsers/cloud,LilyChandler@a360labs.com,Lily Chandler,"CN=Lily Chandler,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",b87a575c-33fa-4331-b848-12c800ceee5f
Dag2DB47,8dc28444-3ee1-415c-bdf4-2dbda477885a,AccountDisabled,NAEAST\Nell.Page,Nell.Page,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX1,a360labsmbx1,HU-BU ,Nell.Page@a360labs.com,NellPage,a360labs.net/a360labsUsers/cloud,NellPage@a360labs.com,Nell Page,"CN=Nell Page,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",70d5b340-dca0-42fa-9d20-d2177e06328c
Dag2DB38,dde5ae04-678e-47c3-a47e-35713323e69e,AccountDisabled,NAEAST\Clarence.Pope,Clarence.Pope,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX1,a360labsmbx1,US-NY ,Clarence.Pope@a360labs.com,ClarencePope,a360labs.net/a360labsUsers/cloud,ClarencePope@a360labs.com,Clarence Pope,"CN=Clarence Pope,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",fb18fb1c-e1c9-4d00-a4db-f03d59ab80e6
Dag2DB64,d24629b6-8ba4-49ac-9327-3433eef43213,AccountDisabled,EMEA\Ethel.Buchanan,Ethel.Buchanan,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX2,a360labsmbx2,US-WY ,Ethel.Buchanan@a360labs.com,EthelBuchanan,a360labs.net/a360labsUsers/cloud,EthelBuchanan@a360labs.com,Ethel Buchanan,"CN=Ethel Buchanan,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",f26fce79-3564-41e7-bfcb-767f724032ca
Dag2DB36,017dd3c3-6351-4520-9644-7e0fa84ee7e9,AccountDisabled,EMEA\Verna.Hughes,Verna.Hughes,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX1,a360labsmbx1,IN-DL ,Verna.Hughes@a360labs.com,VernaHughes,a360labs.net/a360labsUsers/cloud,VernaHughes@a360labs.com,Verna Hughes,"CN=Verna Hughes,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",11e02e31-5226-44f0-aab8-d209ac7d840a
Dag2DB37,3ced533b-ed15-47bb-b68c-f439ff3372c9,AccountDisabled,EMEA\Harvey.Robertson,Harvey.Robertson,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX1,a360labsmbx1,US-WY ,Harvey.Robertson@a360labs.com,HarveyRobertson,a360labs.net/a360labsUsers/cloud,HarveyRobertson@a360labs.com,Harvey Robertson,"CN=Harvey Robertson,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",2094e253-9bae-4b09-a049-c27e51c2f770
Dag2DB54,95170ed3-f688-4482-a046-50385c2f93f6,AccountDisabled,NAEAST\Earl.Caldwell,Earl.Caldwell,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX2,a360labsmbx2,US-DC ,Earl.Caldwell@a360labs.com,EarlCaldwell,a360labs.net/a360labsUsers/cloud,EarlCaldwell@a360labs.com,Earl Caldwell,"CN=Earl Caldwell,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",a1a38d45-84fe-45ce-a767-6abf887e4a90
Dag2DB58,16647466-bbb5-4f9f-8072-8c80de1928a1,AccountDisabled,NAEAST\Chad.Strickland,Chad.Strickland,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX2,a360labsmbx2,IE-D  ,Chad.Strickland@a360labs.com,ChadStrickland,a360labs.net/a360labsUsers/cloud,ChadStrickland@a360labs.com,Chad Strickland,"CN=Chad Strickland,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",45691249-2724-4b82-9250-c22ceb627ba3
Dag2DB15,5adccce5-1ed2-49a2-a773-87870e4f9ff0,AccountDisabled,NAEAST\Polly.Martinez,Polly.Martinez,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX1,a360labsmbx1,HU-BU ,Polly.Martinez@a360labs.com,PollyMartinez,a360labs.net/a360labsUsers/cloud,PollyMartinez@a360labs.com,Polly Martinez,"CN=Polly Martinez,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",6bca62d6-759e-42a3-af10-c77b67c02f01
Dag2DB32,1b5b42a5-0c28-49a6-b472-9b7e7c0de7b7,AccountDisabled,NAEAST\Esther.Mendoza,Esther.Mendoza,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX1,a360labsmbx1,HU-BU ,Esther.Mendoza@a360labs.com,EstherMendoza,a360labs.net/a360labsUsers/cloud,EstherMendoza@a360labs.com,Esther Mendoza,"CN=Esther Mendoza,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",672aebcc-303f-4dd2-94ae-e6a8a85bdafa
Dag2DB79,27a53b8f-9c49-4416-bbbc-48535333806c,AccountDisabled,EMEA\Isabelle.Graham,Isabelle.Graham,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX2,a360labsmbx2,US-GU ,Isabelle.Graham@a360labs.com,IsabelleGraham,a360labs.net/a360labsUsers/cloud,IsabelleGraham@a360labs.com,Isabelle Graham,"CN=Isabelle Graham,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",b098ad81-e439-412a-930b-4715380ac2d5
Dag2DB74,72cb85df-930c-415e-9812-8fbf68b5f28e,AccountDisabled,EMEA\Trevor.Bishop,Trevor.Bishop,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX2,a360labsmbx2,GB-LND,Trevor.Bishop@a360labs.com,TrevorBishop,a360labs.net/a360labsUsers/cloud,TrevorBishop@a360labs.com,Trevor Bishop,"CN=Trevor Bishop,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",d67d5a9d-3bec-454f-bf20-e472aef6a3e4
Dag2DB26,a3cebff1-25f7-446f-8d6f-e5bc30ebe5d6,AccountDisabled,NAEAST\Ralph.Klein,Ralph.Klein,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX1,a360labsmbx1,SG-01 ,Ralph.Klein@a360labs.com,RalphKlein,a360labs.net/a360labsUsers/cloud,RalphKlein@a360labs.com,Ralph Klein,"CN=Ralph Klein,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",16e09af7-85ed-4588-8d3a-a8ef66db5f98
Dag2DB37,b8c83dbf-68c9-4702-bfcb-39f2bd4f034d,AccountDisabled,EMEA\Katie.Murphy,Katie.Murphy,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX1,a360labsmbx1,CZ-10 ,Katie.Murphy@a360labs.com,KatieMurphy,a360labs.net/a360labsUsers/cloud,KatieMurphy@a360labs.com,Katie Murphy,"CN=Katie Murphy,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",8a200dd7-2427-4056-afdc-29b80e0c14c8
Dag2DB43,6b64cb88-1394-441d-860e-aa6dd46c1a60,AccountDisabled,EMEA\Alvin.Doyle,Alvin.Doyle,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX1,a360labsmbx1,IE-D  ,Alvin.Doyle@a360labs.com,AlvinDoyle,a360labs.net/a360labsUsers/cloud,AlvinDoyle@a360labs.com,Alvin Doyle,"CN=Alvin Doyle,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",0d4a047a-14de-4e76-a3f6-0b69658d7e09
Dag2DB95,e3a34290-c5e7-46ba-be5b-edd919041299,AccountDisabled,NAEAST\Mabel.Harris,Mabel.Harris,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX2,a360labsmbx2,GB-LND,Mabel.Harris@a360labs.com,MabelHarris,a360labs.net/a360labsUsers/cloud,MabelHarris@a360labs.com,Mabel Harris,"CN=Mabel Harris,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",f606b7e6-4bfa-45bf-828f-2f4bd779681a
Dag2DB96,15598293-d083-439b-9f1b-e1b43935ed56,AccountDisabled,EMEA\Eula.Hansen,Eula.Hansen,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX2,a360labsmbx2,SG-01 ,Eula.Hansen@a360labs.com,EulaHansen,a360labs.net/a360labsUsers/cloud,EulaHansen@a360labs.com,Eula Hansen,"CN=Eula Hansen,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",e7fe4c42-7d24-433c-b4b3-681e652b5d74
Dag2DB64,6e4a1f4f-9e6f-4b70-b474-066b8dee8f25,AccountDisabled,NAEAST\Ricky.Duncan,Ricky.Duncan,/o=a360labs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Configuration/cn=Servers/cn=A360LABSMBX2,a360labsmbx2,GB-LND,Ricky.Duncan@a360labs.com,RickyDuncan,a360labs.net/a360labsUsers/cloud,RickyDuncan@a360labs.com,Ricky Duncan,"CN=Ricky Duncan,OU=cloud,OU=a360labsUsers,DC=a360labs,DC=net",468a7608-2683-4c8f-beff-9ef81360af2f
